gene	splice_event	avg_dpsi	stdev_dpsi	freq	coord	str	flip
TIMM23B-AGAP6	TIMM23B-AGAP6_49981189-49981281	-0.404344827586207	0.169531134068994	29		chr10:49981189-49981281	+	0
PRRT1	PRRT1_32150368-32150583	-0.667	4.50388662220567e-16	36		chr6:32150368-32150583	-	0
HECW1	HECW1_43114157-43114391	-0.469758620689655	0.152129563007611	29		chr7:43114157-43114391	+	0
NUDCD3	NUDCD3_44425900-44426279	-0.67578947368421	0.235981538578143	19		chr7:44425900-44426279	-	1
TTYH1	TTYH1_54416789-54416924	-0.331	0.0121243556529822	3		chr19:54416789-54416924	+	0
ICA1L	ICA1L_202844502-202844587	-0.308875	0.116819075619401	8		chr2:202844502-202844587	-	0
AUTS2	AUTS2_70774028-70774099	-0.261444444444444	0.0189678089872757	9		chr7:70774028-70774099	+	0
PLPP1	PLPP1_55475299-55475450	-0.257846153846154	0.0432624667077714	13		chr5:55475299-55475450	-	0
DTX2	DTX2_76477114-76477178	-0.585285714285714	0.287795479629611	7		chr7:76477114-76477178	+	0
AL441992.3	AL441992.3_128846680-128846856	-0.75878947368421	0.104858411916773	19		chr9:128846680-128846856	-	0
DBF4	DBF4_87878053-87878225	-0.56833962264151	0.00696955852322856	53		chr7:87878053-87878225	+	0
PTPRD	PTPRD_8527345-8527353	-0.6385	0.0247487373415292	2		chr9:8527345-8527353	-	0
SGCE	SGCE_94621849-94621995	-0.560230769230769	0.21693553337576	13		chr7:94621849-94621995	-	1
SGCE	SGCE_94644606-94644667	-0.56195918367347	0.21610317358302	49		chr7:94644606-94644667	-	0
ZNF789	ZNF789_99478274-99478356	-0.293578947368421	0.0948655866590395	19		chr7:99478274-99478356	+	0
ZNF655	ZNF655_99571260-99571379	-0.3024	0.10655732334239	20		chr7:99571260-99571379	+	0
TFR2	TFR2_100628073-100628136	-0.263	5.76066440841373e-17	14		chr7:100628073-100628136	-	0
ZYX	ZYX_143382248-143382447	-0.435333333333333	0.0982869947314157	3		chr7:143382248-143382447	+	0
PNPLA8	PNPLA8_108487945-108487953	-0.73152	0.0365104094745594	25		chr7:108487945-108487953	-	0
RNF217-AS1	RNF217-AS1_124945299-124945439	-0.4606	0.149280943191018	5		chr6:124945299-124945439	-	0
FAM107A	FAM107A_58570326-58570423	-0.277666666666667	0.0817700026497085	3		chr3:58570326-58570423	-	0
ZNF79	ZNF79_127428552-127428660	-0.311	0.0788859936870925	3		chr9:127428552-127428660	+	0
BCL2L11	BCL2L11_111153780-111153904	-0.451235294117647	0.205309531111106	34		chr2:111153780-111153904	+	0
SPAG1	SPAG1_100213819-100213918	-0.523415094339623	0.107329548939105	53		chr8:100213819-100213918	+	0
SLC37A3	SLC37A3_140348626-140348767	-0.96225	0.0762303358418688	40		chr7:140348626-140348767	-	1
SLC7A2	SLC7A2_17502257-17502302	-0.50585	0.152728945420411	40		chr8:17502257-17502302	+	0
C11orf80	C11orf80_66748379-66748517	-0.5972	0.161067377205938	5		chr11:66748379-66748517	+	0
C11orf80	C11orf80_66756353-66756505	-0.5005	0.111892061082694	10		chr11:66756353-66756505	+	0
MSRA	MSRA_10096244-10096318	-0.371777777777778	0.0467138417017478	18		chr8:10096244-10096318	+	0
PTPRG-AS1	PTPRG-AS1_62313894-62313970	-0.3475	0.096610903456425	4		chr3:62313894-62313970	-	0
COL4A6	COL4A6_108165370-108165486	-0.849042553191489	0.137544768592821	47		chrX:108165370-108165486	-	1
COL4A6	COL4A6_108175090-108175215	-0.961690909090909	0.0619276377979358	55		chrX:108175090-108175215	-	1
ABRAXAS1	ABRAXAS1_83483992-83484166	-0.320866666666667	0.110553483560097	45		chr4:83483992-83484166	-	0
NSMF	NSMF_137455239-137455307	-0.224767441860465	0.0175171170835602	43		chr9:137455239-137455307	-	0
XKR5	XKR5_6832717-6832900	-0.923421052631579	0.0978589210090354	19		chr8:6832717-6832900	-	1
AMPH	AMPH_38429056-38429577	-0.38868	0.210923706586054	25		chr7:38429056-38429577	-	1
FAM66D	FAM66D_12145932-12146015	-0.759022222222222	0.154743113944147	45		chr8:12145932-12146015	+	0
ADGRE5	ADGRE5_14396342-14396473	-0.281413793103448	0.0848538732348481	29		chr19:14396342-14396473	+	0
ZNF92	ZNF92_65388806-65388901	-0.213181818181818	0.00400756859711797	22		chr7:65388806-65388901	+	0
TARBP1	TARBP1_234400853-234400948	-0.374	6.79869977755259e-17	3		chr1:234400853-234400948	-	0
CTSB	CTSB_11850866-11850980	-1	0	4		chr8:11850866-11850980	-	1
HSCB	HSCB_28743882-28743978	-0.439428571428572	0.115510228928061	56		chr22:28743882-28743978	+	0
HSCB	HSCB_28744615-28744704	-0.30125	0.016992155052651	16		chr22:28744615-28744704	+	0
FOLH1	FOLH1_49148639-49148731	-0.2703	0.0342021766688743	10		chr11:49148639-49148731	-	0
GIT2	GIT2_109951167-109951316	-0.2959375	0.0466625742253182	16		chr12:109951167-109951316	-	0
SPIDR	SPIDR_47330780-47330895	-0.421111111111111	0.0939806422148259	9		chr8:47330780-47330895	+	0
GGCX	GGCX_85560815-85560985	-0.316733333333333	0.0598385707170095	45		chr2:85560815-85560985	-	0
SNTG1	SNTG1_50568882-50569019	-0.337789473684211	0.109680636874806	19		chr8:50568882-50569019	+	0
PCMTD1	PCMTD1_51839447-51839638	-0.317260869565217	0.162270598185787	23		chr8:51839447-51839638	-	0
ALDH3A2	ALDH3A2_19673151-19673275	-0.559508474576271	0.23615894507881	59		chr17:19673151-19673275	+	0
RNF135	RNF135_30984617-30984760	-0.237	8.50576140279806e-17	24		chr17:30984617-30984760	+	0
RNF135	RNF135_30987944-30988106	-0.315578947368421	0.0124956891570921	38		chr17:30987944-30988106	+	0
MRPS28	MRPS28_80028695-80028796	-0.521666666666667	0.17203100495744	15		chr8:80028695-80028796	-	0
ATP11B	ATP11B_182905794-182905919	-0.44075	0.180610769335607	4		chr3:182905794-182905919	+	0
MPZL1	MPZL1_167776064-167776166	-0.365875	0.103358512677269	8		chr1:167776064-167776166	+	0
ARHGEF40	ARHGEF40_21075332-21075499	-0.571	1.16441173166909e-16	11		chr14:21075332-21075499	+	0
ARHGEF40	ARHGEF40_21087320-21087463	-0.296076923076923	0.113275814966877	13		chr14:21087320-21087463	+	0
MCPH1-AS1	MCPH1-AS1_6634595-6635419	-0.467571428571429	0.172277997240894	49		chr8:6634595-6635419	-	0
MCPH1-AS1	MCPH1-AS1_6669989-6670240	-0.6556	0.119759342015561	5		chr8:6669989-6670240	-	0
MANBAL	MANBAL_37297296-37297534	-0.45664	0.0908555997173537	25		chr20:37297296-37297534	+	0
MANBAL	MANBAL_37298763-37298879	-0.266	0.0252528390949006	35		chr20:37298763-37298879	+	0
RUNX1T1	RUNX1T1_92062546-92062709	-0.750842105263158	0.0990427871387439	19		chr8:92062546-92062709	-	0
RUNX1T1	RUNX1T1_92075965-92076132	-0.705690476190476	0.050961720734837	42		chr8:92075965-92076132	-	0
RUNX1T1	RUNX1T1_92075965-92076137	-0.643456521739131	0.0523686532709275	46		chr8:92075965-92076137	-	0
RUNX1T1	RUNX1T1_92095028-92095171	-0.724	0	4		chr8:92095028-92095171	-	0
PDP1	PDP1_93917911-93917945	-0.5225	0.0918349969601277	4		chr8:93917911-93917945	+	0
NR1H3	NR1H3_47259180-47259259	-0.544857142857143	0.105262257514946	7		chr11:47259180-47259259	+	0
PRPSAP2	PRPSAP2_18859340-18859475	-0.433	1.16441173166909e-16	11		chr17:18859340-18859475	+	0
AZIN1-AS1	AZIN1-AS1_102967597-102967673	-0.514	0.196285506342165	7		chr8:102967597-102967673	+	0
BAALC-AS1	BAALC-AS1_103268391-103268472	-0.801473684210526	0.170707547742711	38		chr8:103268391-103268472	-	1
BAALC-AS1	BAALC-AS1_103268692-103268843	-0.581821428571428	0.148092076855966	28		chr8:103268692-103268843	-	0
SYBU	SYBU_109644636-109644716	-0.504833333333333	0.00919238815542511	18		chr8:109644636-109644716	-	0
WNK2	WNK2_93300051-93300149	-0.220333333333333	0.0188237438713273	3		chr9:93300051-93300149	+	0
PVT1	PVT1_127983904-127984204	-0.330681818181818	0.07239993841331	22		chr8:127983904-127984204	+	0
FAM49B	FAM49B_129896749-129896854	-0.2806	0.0568049293635684	5		chr8:129896749-129896854	-	0
HCN3	HCN3_155285165-155285311	-0.583666666666667	0.162709352322887	3		chr1:155285165-155285311	+	0
NAPRT	NAPRT_143575622-143575702	-0.218	0.0106517350445577	38		chr8:143575622-143575702	-	0
EEF1D	EEF1D_143590645-143590738	-0.754657894736842	0.0232904995313766	38		chr8:143590645-143590738	-	0
EEF1D	EEF1D_143593875-143594071	-0.3473	0.106118434883965	10		chr8:143593875-143594071	-	0
WDR97	WDR97_144112224-144112349	-0.381	1.14064572656965e-16	19		chr8:144112224-144112349	+	0
AC093512.2	AC093512.2_30054784-30054927	-0.589111111111111	0.10597653344503	27		chr16:30054784-30054927	+	0
AC093627.4	AC093627.4_152441-152547	-0.620428571428571	0.18735603997279	7		chr7:152441-152547	+	0
CELF1	CELF1_47500861-47500932	-0.804117647058824	0.172865873711724	17		chr11:47500861-47500932	-	0
PRDM2	PRDM2_13732779-13732882	-0.266515151515152	0.0826389440624551	33		chr1:13732779-13732882	+	0
PRDM2	PRDM2_13742005-13742157	-0.371796296296296	0.00763403409671436	54		chr1:13742005-13742157	+	0
PRDM2	PRDM2_13778418-13782831	-0.275156862745098	0.0218049283869676	51		chr1:13778418-13782831	+	0
ANKRD18A	ANKRD18A_38593760-38593909	-0.9725	0.0759385716659634	16		chr9:38593760-38593909	-	1
FRG1HP	FRG1HP_41008881-41009006	-0.278974358974359	0.0114351424622041	39		chr9:41008881-41009006	+	0
AL358113.1	AL358113.1_69249375-69249485	-0.310307692307692	0.0962759788450063	13		chr9:69249375-69249485	+	0
NTRK2	NTRK2_84669680-84669888	-0.349704545454545	0.0635630357498922	44		chr9:84669680-84669888	+	0
ZFAND4	ZFAND4_45625951-45627105	-0.62272131147541	0.0891154926948809	61		chr10:45625951-45627105	-	0
SERPINA1	SERPINA1_94388819-94389010	-0.68325	0.248544764579743	8		chr14:94388819-94389010	-	0
PDPR	PDPR_70138899-70139023	-0.232029411764706	0.00611084328214723	68		chr16:70138899-70139023	+	0
WHRN	WHRN_114423314-114423523	-0.344854166666667	0.0449046221301603	48		chr9:114423314-114423523	-	0
TNC	TNC_115048260-115048532	-0.567411764705882	0.0333912687254389	34		chr9:115048260-115048532	-	0
DHRS4L2	DHRS4L2_23995032-23995133	-0.420595238095238	0.0240518337861901	42		chr14:23995032-23995133	+	0
DHRS4L2	DHRS4L2_24001384-24001517	-0.667608695652174	0.0620569673258038	23		chr14:24001384-24001517	+	0
KCNMA1	KCNMA1_76974487-76974573	-0.79012962962963	0.31340522001988	54		chr10:76974487-76974573	-	0
NEK6	NEK6_124292849-124293013	-0.3355	0.212744630432304	10		chr9:124292849-124293013	+	0
SCAI	SCAI_124975247-124975389	-0.861	0.2052145219033	5		chr9:124975247-124975389	-	0
NFASC	NFASC_204977681-204977725	-0.340041666666667	0.0904926031887914	24		chr1:204977681-204977725	+	0
CERCAM	CERCAM_128421204-128421511	-0.345333333333333	0.0545191097995312	3		chr9:128421204-128421511	+	0
KYAT1	KYAT1_128846680-128846859	-0.776	0.0970854434677688	25		chr9:128846680-128846859	-	0
SH3GLB2	SH3GLB2_129012236-129012298	-0.213153846153846	0.00657162345374519	39		chr9:129012236-129012298	-	0
ADAMTS13	ADAMTS13_133443376-133443561	-0.456742857142858	0.052517416078827	35		chr9:133443376-133443561	+	0
CD46	CD46_207767779-207767823	-0.33747619047619	0.0421362303102912	21		chr1:207767779-207767823	+	0
CEMIP2	CEMIP2_71690092-71690246	-0.207553846153846	0.00159129241136301	65		chr9:71690092-71690246	-	0
MEGF11	MEGF11_65909034-65909135	-0.733304347826087	0.221820655399932	23		chr15:65909034-65909135	-	1
CCDC144CP	CCDC144CP_20394021-20394230	-0.783285714285714	0.252053048971438	35		chr17:20394021-20394230	+	0
ZEB1-AS1	ZEB1-AS1_31309893-31310015	-0.766711111111111	0.0343071833335648	45		chr10:31309893-31310015	-	0
ST7	ST7_117098613-117098815	-0.328481481481481	0.106001948592529	27		chr7:117098613-117098815	+	0
GMPR2	GMPR2_24234107-24234241	-0.252	0.0308025972930855	6		chr14:24234107-24234241	+	0
PTPN20	PTPN20_46967957-46968047	-0.6964	0.257577672058075	15		chr10:46967957-46968047	+	0
TIMM23B	TIMM23B_49970042-49970458	-0.267545454545455	0.0643294079505845	11		chr10:49970042-49970458	+	0
CAMK2G	CAMK2G_73825279-73825347	-0.310719298245614	0.0477492536912377	57		chr10:73825279-73825347	-	0
MECP2	MECP2_154092184-154092307	-0.245	0.00282842712474619	2		chrX:154092184-154092307	-	0
MTMR1	MTMR1_150751030-150751240	-0.3156	0.0611416388396647	5		chrX:150751030-150751240	+	0
LINC00632	LINC00632_140713517-140716289	-0.55575	0.0305	4		chrX:140713517-140716289	+	0
STAG2	STAG2_124090854-124090964	-0.268142857142857	0.0773730793402551	14		chrX:124090854-124090964	+	0
GRIA3	GRIA3_123480063-123480177	-0.414	0.00331662479035539	11		chrX:123480063-123480177	+	0
GPRASP1	GPRASP1_102652831-102652898	-0.319	0.0388123691624204	6		chrX:102652831-102652898	+	0
ARHGEF9	ARHGEF9_63656510-63658064	-0.4585	0.318905158315133	2		chrX:63656510-63658064	-	0
DENND6B	DENND6B_50316566-50316626	-0.342833333333333	0.0867350371341747	6		chr22:50316566-50316626	-	0
HDAC10	HDAC10_50247692-50247776	-0.243375	0.0259391458169749	8		chr22:50247692-50247776	-	0
HPS4	HPS4_26471213-26471388	-0.401777777777778	0.243823592879041	9		chr22:26471213-26471388	-	0
GGT5	GGT5_24220492-24220584	-0.312666666666667	0.0978280804949853	3		chr22:24220492-24220584	-	0
TANGO2	TANGO2_20053437-20053551	-0.330357142857143	0.05700554243345	14		chr22:20053437-20053551	+	0
BCL2L13	BCL2L13_17696141-17696210	-0.2535	0.0330560130687293	6		chr22:17696141-17696210	+	0
HMGN1	HMGN1_39345830-39347292	-0.2	3.3993498887763e-17	3		chr21:39345830-39347292	-	0
HMGN1	HMGN1_39347379-39347483	-0.42895	0.0677828168226303	40		chr21:39347379-39347483	-	0
HMGN1	HMGN1_39347916-39347952	-0.469	0.0758999341238186	6		chr21:39347916-39347952	-	0
SON	SON_33571751-33571788	-0.2375	0.00636396103067891	2		chr21:33571751-33571788	+	0
AP000295.1	AP000295.1_33268394-33268517	-0.991181818181818	0.0292466004240431	11		chr21:33268394-33268517	+	1
BTG3	BTG3_17604145-17604276	-0.3374	0.151457254695838	5		chr21:17604145-17604276	-	0
RTEL1	RTEL1_63689502-63689648	-0.226952380952381	0.0131547565179907	21		chr20:63689502-63689648	+	0
LAMA5	LAMA5_62336904-62336986	-0.364333333333333	0.0361155552820849	3		chr20:62336904-62336986	-	0
STX16-NPEPL1	STX16-NPEPL1_58691405-58691562	-0.443166666666667	0.0722174955718257	6		chr20:58691405-58691562	+	0
NNAT	NNAT_37522358-37522438	-0.2919375	0.0902946796143974	16		chr20:37522358-37522438	+	0
CPNE1	CPNE1_35655202-35655344	-0.292	0.10040916292849	2		chr20:35655202-35655344	-	0
CPNE1	CPNE1_35658930-35659014	-0.3164	0.122889381152319	5		chr20:35658930-35659014	-	0
CEP250	CEP250_35474794-35474852	-0.220666666666667	0.00776745346515404	3		chr20:35474794-35474852	+	0
CDK5RAP1	CDK5RAP1_33387323-33387533	-0.223666666666667	0.00923760430703402	3		chr20:33387323-33387533	-	0
HM13	HM13_31544947-31545035	-1	0	3		chr20:31544947-31545035	+	1
GINS1	GINS1_25411124-25411286	-0.2895	0.0318198051533946	2		chr20:25411124-25411286	+	0
DZANK1	DZANK1_18451854-18451962	-0.266	0.0512152321092075	3		chr20:18451854-18451962	-	0
MGME1	MGME1_17975684-17975903	-0.317333333333333	0.0221415898254845	9		chr20:17975684-17975903	+	0
GPCPD1	GPCPD1_5586194-5586269	-0.263222222222222	0.0251732883121066	9		chr20:5586194-5586269	-	0
AC016629.3	AC016629.3_58586155-58586356	-0.503333333333333	0.0766972658458911	18		chr19:58586155-58586356	+	0
ZNF274	ZNF274_58185712-58185838	-0.42275	0.0967171871267681	8		chr19:58185712-58185838	+	0
LENG8-AS1	LENG8-AS1_54445921-54446031	-0.67575	0.222039598570465	4		chr19:54445921-54446031	-	0
LAIR1	LAIR1_54360022-54360072	-0.279333333333333	0.00954793802699702	48		chr19:54360022-54360072	-	0
ZNF888	ZNF888_52918819-52918937	-0.641272727272727	0.186954588555131	11		chr19:52918819-52918937	-	0
ZNF320	ZNF320_52893384-52893619	-0.6495	0.1219812631982	8		chr19:52893384-52893619	-	0
SIGLEC10	SIGLEC10_51414824-51415108	-0.41325	0.0319204740984007	4		chr19:51414824-51415108	-	0
EMC10	EMC10_50481861-50481947	-0.262666666666667	0.0560921860274079	3		chr19:50481861-50481947	+	0
TBC1D17	TBC1D17_49879323-49879504	-0.297	0.0846640419540669	3		chr19:49879323-49879504	+	0
TMEM143	TMEM143_48360072-48360176	-0.3394	0.0192301846064982	5		chr19:48360072-48360176	-	0
TMEM143	TMEM143_48360072-48360183	-0.403	0	3		chr19:48360072-48360183	-	0
ZNF114	ZNF114_48281552-48281689	-0.459611111111111	0.129113784241055	18		chr19:48281552-48281689	+	0
SIRT2	SIRT2_38898379-38898425	-0.3415	0.0581062245661627	4		chr19:38898379-38898425	-	0
AC016582.3	AC016582.3_37823811-37823906	-0.582	0.0565685424949238	2		chr19:37823811-37823906	+	0
ZNF569	ZNF569_37454834-37455073	-0.283636363636364	0.119428868141059	11		chr19:37454834-37455073	-	0
ZNF585B	ZNF585B_37198939-37199054	-0.542	1.15555676109332e-16	13		chr19:37198939-37199054	-	0
ZNF529	ZNF529_36572333-36572392	-0.457	0	4		chr19:36572333-36572392	-	0
C19orf12	C19orf12_29708254-29708423	-0.504954545454545	0.0948685693712383	22		chr19:29708254-29708423	-	0
NCOA5	NCOA5_46079387-46079453	-0.24575	0.0188963337335958	8		chr20:46079387-46079453	-	0
ZNF708	ZNF708_21327960-21328141	-0.3165	0.0261629509039023	2		chr19:21327960-21328141	-	0
NR2C2AP	NR2C2AP_19202470-19202575	-0.244454545454545	0.0260525609247139	22		chr19:19202470-19202575	-	0
BORCS8-MEF2B	BORCS8-MEF2B_19146273-19146384	-0.529111111111111	0.0440183042734623	9		chr19:19146273-19146384	-	0
MEF2B	MEF2B_19146273-19146405	-0.604258064516129	0.089917728226765	31		chr19:19146273-19146405	-	0
SUGP2	SUGP2_18993638-18993740	-0.319333333333333	0.0461446999484592	3		chr19:18993638-18993740	-	0
SUGP2	SUGP2_18993648-18993740	-0.3035	0.0695341642647699	4		chr19:18993648-18993740	-	0
PGPEP1	PGPEP1_18348948-18349068	-0.386870967741935	0.126571914192547	31		chr19:18348948-18349068	+	0
WIZ	WIZ_15431012-15431182	-0.2755	0.0202131498923703	8		chr19:15431012-15431182	-	0
NOTCH3	NOTCH3_15184295-15184450	-0.25	0.0294402322125229	12		chr19:15184295-15184450	-	0
SLC1A6	SLC1A6_14976761-14977032	-0.5195	0.209555879580284	4		chr19:14976761-14977032	-	0
ADGRL1	ADGRL1_14164621-14164705	-0.2983125	0.0954139883175767	16		chr19:14164621-14164705	-	0
DNM2	DNM2_10808569-10808580	-0.37751724137931	0.137682767022512	29		chr19:10808569-10808580	+	0
ZNF561	ZNF561_9617621-9617758	-0.28875	0.101473724020885	4		chr19:9617621-9617758	-	0
ARVCF	ARVCF_20010455-20010508	-0.227263157894737	0.0154266800103052	19		chr22:20010455-20010508	-	0
MARCHF2	MARCHF2_8418537-8418807	-0.2145	0.00353553390593274	2		chr19:8418537-8418807	+	0
MAP2K7	MAP2K7_7905808-7905855	-0.5325	0.0516187950266179	2		chr19:7905808-7905855	+	0
MLLT1	MLLT1_6226977-6227102	-0.2818	0.0642706561455483	30		chr19:6226977-6227102	-	0
RANBP3	RANBP3_5951393-5951596	-0.4811	0.17076198510077	10		chr19:5951393-5951596	-	0
ANKRD24	ANKRD24_4207108-4207134	-0.387428571428571	0.157941821718059	7		chr19:4207108-4207134	+	0
MFSD12	MFSD12_3542776-3542977	-0.532466666666667	0.136707647746499	15		chr19:3542776-3542977	-	0
IZUMO4	IZUMO4_2097585-2097812	-0.292875	0.0581683210298232	8		chr19:2097585-2097812	+	0
DAZAP1	DAZAP1_1425878-1425960	-0.217777777777778	0.0117662417298152	9		chr19:1425878-1425960	+	0
ATP9B	ATP9B_79361739-79361992	-0.36125	0.271991881006278	4		chr18:79361739-79361992	+	0
STX16	STX16_58669302-58669453	-0.232333333333333	0.0337243729865113	3		chr20:58669302-58669453	+	0
MIR99AHG	MIR99AHG_16619449-16619562	-0.357533333333333	0.0866840458765268	15		chr21:16619449-16619562	+	0
SLC14A1	SLC14A1_45727261-45727418	-0.4172	0.2015693429071	5		chr18:45727261-45727418	+	0
ZNF521	ZNF521_25350907-25350993	-0.295	0.0151657508881031	5		chr18:25350907-25350993	-	0
FAM210A	FAM210A_13670871-13670968	-0.3035	0.0720603913394869	6		chr18:13670871-13670968	-	0
HEXD	HEXD_82440473-82440613	-0.489677419354839	0.169795246713362	31		chr17:82440473-82440613	+	0
SNHG16	SNHG16_76558374-76558600	-0.39675	0.101154584671185	4		chr17:76558374-76558600	+	0
TMEM94	TMEM94_75492239-75492337	-0.333888888888889	0.166713169982913	18		chr17:75492239-75492337	+	0
PEG3	PEG3_56833290-56833420	-0.4004	0.109933161511893	5		chr19:56833290-56833420	-	0
POLG2	POLG2_64483390-64483506	-0.307823529411765	0.122088715333419	17		chr17:64483390-64483506	-	0
RPS6KB1	RPS6KB1_59930800-59931052	-0.475	0.203528867731337	6		chr17:59930800-59931052	+	0
PTRH2	PTRH2_59698871-59700189	-0.269166666666667	0.0566371491749599	6		chr17:59698871-59700189	-	0
GDPD1	GDPD1_59257751-59257840	-0.684666666666667	0.349881503750436	6		chr17:59257751-59257840	+	0
SP2	SP2_47909664-47909730	-0.3691	0.0872409817052106	10		chr17:47909664-47909730	+	0
PLEKHM1	PLEKHM1_45475888-45476073	-0.248666666666667	0.0119303534454489	3		chr17:45475888-45476073	-	0
GUSBP11	GUSBP11_23686838-23686995	-0.415857142857143	0.187570063100241	21		chr22:23686838-23686995	-	0
GUSBP11	GUSBP11_23700726-23700845	-0.29175	0.0643447744576046	4		chr22:23700726-23700845	-	0
GFAP	GFAP_44904766-44905149	-0.623153846153846	0.131966439012504	13		chr17:44904766-44905149	-	0
MLX	MLX_42568470-42568559	-0.213	0	2		chr17:42568470-42568559	+	0
DNAJC7	DNAJC7_42003359-42003557	-0.7016	0.0926784764656822	5		chr17:42003359-42003557	-	0
RAD51D	RAD51D_35106988-35107061	-0.374	0	4		chr17:35106988-35107061	-	0
LIG3	LIG3_34981481-34981557	-0.319	0.0197989898732233	2		chr17:34981481-34981557	+	0
NF1	NF1_31252938-31253000	-0.297916666666667	0.0305211054647088	12		chr17:31252938-31253000	+	0
TMEM199	TMEM199_28358314-28358468	-0.305	0.0961665222413705	2		chr17:28358314-28358468	+	0
LINC02693	LINC02693_21550996-21551116	-0.38	0.0216794833886788	4		chr17:21550996-21551116	-	0
