Splice ID	Case	Sample	Histology	CNS	Type
INTS11:1321908-1321984_1320995-1321093_1324580-1324671	SE	BS_30YWQ3FY	H3.3 K28	NA	Inclusion
EDEM2:35118598-35118719_35115363-35115933_35123889-35124034	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
EIF4G3:20950003-20950108_20941490-20942330_20969473-20969596	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
EIF4G3:20950003-20950111_20941490-20942330_20969473-20969596	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
CCDC30:42637237-42637378_42608776-42611090_42642472-42642609	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
SHC3:89037993-89038288_89005770-89013575_89042025-89042137	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
SEC24B:109481677-109481781_109462900-109463644_109491326-109491407	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
ARPP21:35706974-35707082_35690864-35691005_35708968-35709070	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
AGPAT4:161154149-161154310_161153345-161153499_161166247-161166417	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
CIAO1:96269268-96269355_96268456-96268658_96271110-96274173	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
TNC:115052740-115053015_115048259-115048532_115055475-115055749	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
UBQLN1:83686004-83686155_83678440-83678599_83707499-83707934	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
GAPVD1:125323798-125323923_125321432-125321562_125326415-125326589	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
SEMA4F:74662732-74662825_74657564-74657624_74673456-74673499	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
ALDH1L1:126131384-126131534_126128389-126130293_126135534-126135662	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
ELAPOR2:86947727-86947922_86944898-86945046_86964903-86965024	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
NAGK:71071686-71071827_71070740-71070839_71072640-71072690	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
RPS6KC1:213176400-213176492_213167857-213167973_213240701-213242297	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
NDUFA10:240018553-240018639_240011616-240014860_240021196-240021412	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
NDUFA10:240018555-240018639_240011616-240014860_240021196-240021412	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
ZSCAN29:43368923-43369127_43366109-43366808_43369595-43369676	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
TBC1D25:48544869-48545023_48541284-48541442_48559157-48559284	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
TBC1D25:48558897-48559024_48541332-48541442_48559157-48559284	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
GNLY:85697506-85697677_85695957-85696056_85698563-85698744	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
TECPR1:98238509-98238610_98236775-98236921_98240850-98240951	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
MRPL47:179592644-179592739_179588284-179588995_179593764-179593895	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
KANK1:742205-742405_740791-740934_744490-744589	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
SLC26A11:80227818-80227960_80225581-80225916_80236927-80237010	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
LINC02904:143047679-143047814_143044648-143044817_143049208-143049298	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
TMEM196:19724280-19724353_19719314-19722134_19725513-19725768	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
SH3GLB2:129015740-129015864_129014770-129014904_129021090-129021219	SE	BS_30YWQ3FY	H3.3 K28	NA	Inclusion
MLC1:50080344-50080397_50079917-50080019_50083083-50083173	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
DPP7:137112745-137112805_137112111-137112230_137112952-137113119	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
MBTPS1:84074597-84074741_84070587-84070776_84081746-84081908	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
ZSCAN9:28230402-28230488_28227689-28227837_28232561-28233015	SE	BS_30YWQ3FY	H3.3 K28	NA	Inclusion
SEC31A:82870325-82870424_82867154-82867316_82871943-82872086	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
NLK:28185179-28185265_28172516-28172618_28191020-28191172	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
EBF3:129840844-129841032_129840244-129840334_129842115-129842293	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
REXO5:20845054-20845241_20844628-20844845_20846220-20846339	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
ANKRD13D:67299058-67299124_67291990-67292180_67299529-67299611	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
CORO1B:67441125-67441244_67440334-67440439_67441332-67441514	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
CCDC15:124991461-124991583_124987126-124988134_124992579-124992687	SE	BS_30YWQ3FY	H3.3 K28	NA	Inclusion
NTM:132146282-132146514_131911002-131911648_132212021-132212147	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
AFG1L:108346988-108347039_108323824-108324048_108355653-108355755	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
NAV3:78121940-78122428_78119236-78119945_78128705-78128866	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
PAN3:28197185-28197346_28177864-28177935_28256291-28256539	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
BROX:222715145-222715269_222713380-222713416_222718924-222719031	SE	BS_30YWQ3FY	H3.3 K28	NA	Inclusion
P4HB:81845144-81845230_81843158-81844092_81845560-81845742	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
P4HB:81845144-81845303_81843165-81844092_81845560-81845742	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
FARP1:98438804-98438872_98435575-98435706_98439106-98439196	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
ATXN2L:28836449-28836485_28835932-28836122_28836750-28837237	SE	BS_30YWQ3FY	H3.3 K28	NA	Inclusion
RDH11:67692934-67693052_67690211-67690421_67695629-67695717	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
RMDN3:40740133-40740193_40738500-40738576_40751425-40751670	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
MAN2A2:90910216-90910292_90909326-90909504_90910500-90910683	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
AMDHD2:2527561-2527615_2520768-2521123_2527772-2527985	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
HSPBAP1:122758772-122758853_122755323-122755431_122759223-122759360	SE	BS_30YWQ3FY	H3.3 K28	NA	Inclusion
DPF3:72669952-72671338_72629623-72629736_72674239-72674368	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
SPG7:89548980-89549336_89548002-89548113_89550493-89550609	SE	BS_30YWQ3FY	H3.3 K28	NA	Inclusion
SPG7:89549081-89549336_89548002-89548113_89550493-89550609	SE	BS_30YWQ3FY	H3.3 K28	NA	Inclusion
ERGIC1:172888699-172888760_172834250-172834433_172897001-172897074	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
WDFY3:84896911-84897010_84860411-84860622_84932269-84932363	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
AARSD1:42962175-42962272_42961191-42961351_42964105-42964237	SE	BS_30YWQ3FY	H3.3 K28	NA	Inclusion
MIIP:12021645-12021840_12019497-12019552_12022094-12022442	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
PSMC5:63830809-63830935_63830270-63830501_63831035-63831105	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
ARID1A:26775817-26775956_26775576-26775707_26779022-26780983	SE	BS_30YWQ3FY	H3.3 K28	NA	Inclusion
ILVBL:15116001-15116071_15114983-15115921_15116151-15116321	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
SLC15A2:121940384-121940488_121939190-121939495_121940830-121940982	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
TSC1:132927201-132927304_132925586-132925739_132928766-132928952	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
SCNN1B:23371776-23371883_23371298-23371462_23375737-23375855	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
SPATA6:48305787-48305878_48295372-48298893_48355717-48355769	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
ATRNL1:115315518-115315736_115301854-115302043_115334281-115334419	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
TATDN3:212802701-212802763_212797111-212797196_212804319-212804429	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
ZNF585B:37198939-37199054_37190023-37190150_37210458-37210505	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
ZNF585B:37207040-37207254_37190023-37190150_37210458-37210531	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
CAMTA1:7467830-7467901_7249490-7249626_7640399-7640553	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
NPR2:35808509-35808683_35807329-35807398_35808754-35808853	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
DHTKD1:12107909-12108015_12101041-12101181_12112899-12113029	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
IRAG1:10652025-10652182_10633967-10634071_10693461-10693522	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
ERC1:1141292-1141454_1115911-1116033_1141619-1141787	SE	BS_30YWQ3FY	H3.3 K28	NA	Inclusion
PTK2:140744652-140744767_140743229-140743330_140746759-140746860	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
EFL1:82252691-82252775_82241269-82241403_82259087-82259155	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
SRD5A3:55364074-55364271_55359345-55359488_55369831-55369975	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
N4BP2:40073455-40073551_40056849-40057030_40102074-40102606	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
TNR:175406216-175406777_175393779-175393895_175528268-175528369	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
CNTNAP5:124789902-124790141_124772798-124773017_124798095-124798320	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
RAD51AP1:4546309-4546418_4543762-4543904_4548091-4548175	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
SERINC3:44519312-44519414_44513892-44514040_44521912-44522054	SE	BS_30YWQ3FY	H3.3 K28	NA	Inclusion
STK35:2116666-2117415_2102767-2103365_2143783-2148555	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
SLC38A9:55711452-55711499_55697845-55697992_55712216-55712261	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
CRTC3:90540039-90540137_90529922-90530203_90593635-90593755	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
ORAI2:102438944-102439181_102436159-102436333_102446512-102456821	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
SGSH:80213804-80213885_80211533-80212274_80214171-80214328	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
TANC1:159136194-159136298_159097636-159097834_159149141-159149272	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
KDSR:63344410-63344493_63338799-63338883_63350887-63351079	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
ETV1:13900738-13900839_13891228-13896087_13906429-13906599	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
SERPINA1:94388560-94388663_94382591-94383241_94390419-94390614	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
VWCE:61281786-61281914_61280792-61281235_61282788-61282905	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
PLEKHH2:43757119-43757264_43753618-43753760_43758899-43759029	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
GSN:121300056-121300126_121286122-121286185_121301962-121302149	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
PLEKHA2:38901798-38901892_38901343-38901445_38917906-38918070	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
NCALD:101852572-101852670_101719294-101719648_101915808-101915858	SE	BS_30YWQ3FY	H3.3 K28	NA	Inclusion
ZNF252P:144994479-144994592_144976938-144978553_144999602-144999769	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
SCUBE2:9047943-9048098_9047355-9047562_9050605-9050710	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
MAP2:209696542-209696748_209692624-209696350_209700276-209700338	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
SOX6:16283756-16283918_16234639-16234671_16318445-16318653	SE	BS_30YWQ3FY	H3.3 K28	NA	Inclusion
RAI1:17724028-17724159_17681457-17681793_17792932-17793143	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
TRAPPC12:3421881-3421994_3401776-3401893_3424524-3424663	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
BACE2:41257158-41257326_41250751-41250901_41275370-41275381	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
FAM168A:73425022-73425048_73411393-73411536_73430689-73430770	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
GSTK1:143264086-143264167_143263428-143263585_143264547-143264676	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
NUDT2:34338713-34338847_34329505-34329599_34339023-34339166	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
CCDC127:216729-216859_196867-205958_218092-218153	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
CASP6:109696410-109696486_109694523-109694700_109697621-109697768	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
THBS4:80058206-80058314_80055784-80056032_80058707-80058790	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
MAN2A2:90913273-90913374_90912876-90912991_90913613-90913755	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
C19orf44:16513014-16513109_16509498-16509988_16514496-16514663	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
HMGCLL1:55514048-55514196_55499235-55499299_55541728-55541836	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
PDE8B:77349419-77349559_77344852-77344931_77400247-77400290	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
TUBB6:12310943-12311053_12308240-12308795_12325066-12325100	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
ITGA5:54409485-54409597_54409231-54409352_54411833-54411964	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
APC:112792446-112792529_112780789-112780903_112801278-112801383	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
HNRNPUL2:62724291-62724426_62723913-62723990_62726618-62727457	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
LYPD6:149449049-149449147_149437637-149437826_149468644-149468775	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
KCTD17:37060823-37060922_37059312-37059438_37061103-37061175	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
DUSP19:183087040-183087192_183083507-183083554_183095430-183100008	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
GPBP1L1:45642427-45642499_45640209-45640403_45654542-45654829	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
NPLOC4:81608728-81608822_81606690-81606814_81610209-81610258	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
PBRM1:52658199-52658315_52651741-52651810_52662132-52662276	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
GRB10:50703821-50703908_50674435-50674658_50755886-50756056	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
LRRC42:53958149-53958280_53951985-53952472_53960355-53960468	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
MCUB:109684443-109684646_109682581-109682742_109685250-109685367	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
TNRC6C:78064722-78064937_78048844-78051448_78067756-78067923	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
PHLPP2:71702598-71702731_71690518-71690709_71714511-71714801	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
ROBO3:124878298-124878436_124877518-124877658_124878583-124878713	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
SUMF2:56074174-56074218_56072996-56073111_56078101-56078186	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
SUMF2:56076834-56076889_56072996-56073111_56078101-56078186	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
HSPB1:76303777-76303865_76302672-76303076_76303983-76304292	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
HSPB1:76303802-76303844_76302672-76303076_76303983-76304292	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
HSPB1:76303802-76303865_76302672-76303076_76303983-76304292	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
HSPB1:76303802-76303882_76302672-76303076_76303983-76304292	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
HSPB1:76303802-76303888_76302672-76303076_76303983-76304292	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
HSPB1:76303807-76303865_76302672-76303076_76303983-76304292	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
GPS1:82056840-82056974_82056628-82056766_82057052-82057117	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
BCL2L11:111150044-111150147_111123732-111124139_111164132-111164231	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
DMXL1:119175261-119175337_119171777-119171969_119177356-119177484	SE	BS_30YWQ3FY	H3.3 K28	NA	Skipping
PDZD4:153807897-153808139_153807278-153807369_153808341-153808595	SE	BS_ENEYB4TG	H3.3 K28	NA	Inclusion
SLITRK2:145822005-145822153_145821347-145821884_145822382-145829856	SE	BS_ENEYB4TG	H3.3 K28	NA	Skipping
TRAPPC2:13734044-13734185_13719870-13719982_13734524-13734620	SE	BS_ENEYB4TG	H3.3 K28	NA	Inclusion
HM13:31568078-31568224_31561633-31561736_31569119-31569326	SE	BS_ENEYB4TG	H3.3 K28	NA	Inclusion
HM13:31568078-31568280_31561633-31561736_31569119-31569541	SE	BS_ENEYB4TG	H3.3 K28	NA	Inclusion
HM13:31568078-31568280_31566209-31566295_31569119-31569541	SE	BS_ENEYB4TG	H3.3 K28	NA	Inclusion
COX6B1:35651233-35651349_35648322-35648403_35654570-35654671	SE	BS_ENEYB4TG	H3.3 K28	NA	Skipping
IFT22:101318124-101318213_101315824-101316542_101321670-101321764	SE	BS_ENEYB4TG	H3.3 K28	NA	Skipping
IFT22:101318124-101319032_101316339-101316542_101321670-101321790	SE	BS_ENEYB4TG	H3.3 K28	NA	Skipping
HMGN1:39345830-39345958_39345145-39345274_39348291-39348339	SE	BS_ENEYB4TG	H3.3 K28	NA	Inclusion
COBL:51083058-51083228_51043382-51043692_51085165-51085304	SE	BS_ENEYB4TG	H3.3 K28	NA	Skipping
ZDHHC20:21381901-21381945_21381433-21381549_21382919-21383009	SE	BS_ENEYB4TG	H3.3 K28	NA	Inclusion
DBN1:177459603-177459740_177459097-177459268_177460431-177460555	SE	BS_ENEYB4TG	H3.3 K28	NA	Inclusion
EI24:125581211-125581322_125580092-125580204_125582345-125582420	SE	BS_ENEYB4TG	H3.3 K28	NA	Skipping
SIPA1L2:232404125-232404178_232403447-232403571_232415493-232415625	SE	BS_ENEYB4TG	H3.3 K28	NA	Inclusion
DST:56464685-56464756_56463564-56463764_56466077-56466195	SE	BS_ENEYB4TG	H3.3 K28	NA	Inclusion
SLC12A2:128177105-128177152_128174540-128174666_128178566-128178689	SE	BS_ENEYB4TG	H3.3 K28	NA	Skipping
CAMK2G:73828089-73828121_73824039-73824084_73837467-73837511	SE	BS_ENEYB4TG	H3.3 K28	NA	Inclusion
CAMK2G:73828089-73828121_73825278-73825347_73837467-73837511	SE	BS_ENEYB4TG	H3.3 K28	NA	Inclusion
ANK2:113372533-113372625_113369513-113369805_113373089-113373173	SE	BS_ENEYB4TG	H3.3 K28	NA	Inclusion
ANK2:113373285-113373449_113369513-113373173_113381456-113381471	SE	BS_ENEYB4TG	H3.3 K28	NA	Skipping
G3BP2:75724056-75724176_75661930-75662049_75724275-75724419	SE	BS_ENEYB4TG	H3.3 K28	NA	Skipping
LAT2:74214822-74214917_74209953-74210088_74215946-74216069	SE	BS_ENEYB4TG	H3.3 K28	NA	Skipping
LAT2:74214822-74215099_74210005-74210088_74215946-74216069	SE	BS_ENEYB4TG	H3.3 K28	NA	Skipping
SLC66A3:11174968-11175009_11171924-11172045_11177736-11177957	SE	BS_ENEYB4TG	H3.3 K28	NA	Skipping
MFSD1:158805341-158805474_158804318-158804371_158807039-158807082	SE	BS_ENEYB4TG	H3.3 K28	NA	Skipping
ARPC4-TTLL3:9801661-9801756_9800184-9800296_9803842-9804013	SE	BS_ENEYB4TG	H3.3 K28	NA	Skipping
TM2D1:61694697-61694770_61683271-61683546_61700933-61701025	SE	BS_ENEYB4TG	H3.3 K28	NA	Skipping
GGCT:30500536-30500681_30498802-30498938_30504568-30504799	SE	BS_ENEYB4TG	H3.3 K28	NA	Skipping
CSDE1:114749817-114750207_114739691-114739890_114757924-114758003	SE	BS_ENEYB4TG	H3.3 K28	NA	Skipping
CSDE1:114749821-114750207_114739691-114739890_114757924-114757964	SE	BS_ENEYB4TG	H3.3 K28	NA	Skipping
NFASC:204991292-204991306_204988632-204988806_205009556-205009688	SE	BS_ENEYB4TG	H3.3 K28	NA	Inclusion
TPM3:154169305-154169383_154156968-154157721_154170399-154170469	SE	BS_ENEYB4TG	H3.3 K28	NA	Inclusion
SNHG5:85677795-85677875_85677078-85677492_85677953-85678032	SE	BS_ENEYB4TG	H3.3 K28	NA	Skipping
EXOC1:55888888-55888932_55882726-55883928_55890222-55890386	SE	BS_ENEYB4TG	H3.3 K28	NA	Inclusion
CPEB2:15040464-15040487_15033160-15033211_15052413-15052584	SE	BS_ENEYB4TG	H3.3 K28	NA	Inclusion
SNX7:98662697-98662816_98661809-98661911_98684884-98685067	SE	BS_ENEYB4TG	H3.3 K28	NA	Inclusion
USP54:73534600-73534770_73530703-73530835_73536268-73536437	SE	BS_ENEYB4TG	H3.3 K28	NA	Inclusion
RTN3:63704851-63704907_63681449-63681778_63749990-63750198	SE	BS_ENEYB4TG	H3.3 K28	NA	Inclusion
RTN3:63718702-63721032_63681482-63681778_63749990-63750198	SE	BS_ENEYB4TG	H3.3 K28	NA	Inclusion
RTN3:63718702-63721032_63704850-63704907_63749990-63750198	SE	BS_ENEYB4TG	H3.3 K28	NA	Inclusion
RTN3:63718981-63721032_63681495-63681778_63749990-63750198	SE	BS_ENEYB4TG	H3.3 K28	NA	Inclusion
UQCRH:46310155-46310316_46309100-46309127_46316551-46316776	SE	BS_ENEYB4TG	H3.3 K28	NA	Skipping
UBXN11:26302813-26302918_26301693-26301722_26306591-26306609	SE	BS_ENEYB4TG	H3.3 K28	NA	Skipping
EPB41L2:130865536-130865634_130863637-130863718_130885095-130885268	SE	BS_ENEYB4TG	H3.3 K28	NA	Skipping
EPB41L2:130867459-130867581_130863637-130863718_130885095-130885268	SE	BS_ENEYB4TG	H3.3 K28	NA	Skipping
EPB41L2:130867459-130867581_130865535-130865634_130885095-130885268	SE	BS_ENEYB4TG	H3.3 K28	NA	Skipping
ELAVL4:50197429-50197467_50195560-50195786_50200850-50201116	SE	BS_ENEYB4TG	H3.3 K28	NA	Inclusion
KLC1:103684986-103685036_103679308-103679518_103687080-103687211	SE	BS_ENEYB4TG	H3.3 K28	NA	Inclusion
P4HA1:73043887-73043957_73030266-73030370_73044980-73045051	SE	BS_ENEYB4TG	H3.3 K28	NA	Inclusion
AP3S1:115906821-115906861_115902884-115902992_115913361-115913457	SE	BS_ENEYB4TG	H3.3 K28	NA	Inclusion
TCEA1:54002892-54002940_53999944-54000050_54010429-54010492	SE	BS_ENEYB4TG	H3.3 K28	NA	Inclusion
TCEA1:54002892-54003086_54000009-54000050_54010429-54010492	SE	BS_ENEYB4TG	H3.3 K28	NA	Inclusion
TCEA1:54002892-54003092_53999944-54000050_54010429-54010492	SE	BS_ENEYB4TG	H3.3 K28	NA	Inclusion
CLDND1:98521653-98521696_98521132-98521442_98522848-98522955	SE	BS_ENEYB4TG	H3.3 K28	NA	Inclusion
CLDND1:98521653-98521703_98521132-98521442_98522848-98522875	SE	BS_ENEYB4TG	H3.3 K28	NA	Inclusion
CLDND1:98521653-98521718_98521132-98521442_98522848-98522922	SE	BS_ENEYB4TG	H3.3 K28	NA	Inclusion
LINC00674:68102943-68103058_68101873-68101959_68114421-68114525	SE	BS_ENEYB4TG	H3.3 K28	NA	Skipping
UBE2D3:102809068-102809159_102802560-102802638_102809671-102809703	SE	BS_ENEYB4TG	H3.3 K28	NA	Inclusion
RPL27:42999933-43000102_42998470-42998831_43002672-43002783	SE	BS_ENEYB4TG	H3.3 K28	NA	Skipping
DTNB:25383836-25383889_25379289-25379323_25387288-25387378	SE	BS_ENEYB4TG	H3.3 K28	NA	Inclusion
PNKD:218272570-218272686_218271380-218271549_218339782-218339898	SE	BS_ENEYB4TG	H3.3 K28	NA	Skipping
STAT1:191013525-191013678_191009875-191010004_191014017-191014158	SE	BS_ENEYB4TG	H3.3 K28	NA	Skipping
ANXA7:73396044-73396109_73388311-73388414_73396518-73396583	SE	BS_ENEYB4TG	H3.3 K28	NA	Inclusion
EPB41L3:5398021-5398143_5397057-5397426_5406776-5406968	SE	BS_ENEYB4TG	H3.3 K28	NA	Inclusion
EPB41L3:5398021-5401043_5397057-5397426_5406776-5406968	SE	BS_ENEYB4TG	H3.3 K28	NA	Inclusion
PBRM1:52558249-52558413_52550746-52550817_52561766-52561968	SE	BS_ENEYB4TG	H3.3 K28	NA	Inclusion
ALCAM:105552144-105552182_105550126-105550259_105552467-105552585	SE	BS_ENEYB4TG	H3.3 K28	NA	Skipping
CEROX1:979601-979763_979024-979110_981144-981293	SE	BS_ENEYB4TG	H3.3 K28	NA	Skipping
NTAN1:15047997-15048099_15047854-15047920_15055890-15056074	SE	BS_ENEYB4TG	H3.3 K28	NA	Skipping
SLC66A2:79930228-79930311_79919183-79919400_79933968-79934022	SE	BS_ENEYB4TG	H3.3 K28	NA	Inclusion
DOCK10:224768872-224768947_224765103-224765837_224770210-224770349	SE	BS_ENEYB4TG	H3.3 K28	NA	Inclusion
CLTA:36209267-36209320_36204067-36204179_36210624-36210660	SE	BS_ENEYB4TG	H3.3 K28	NA	Inclusion
MAPT:45971859-45971945_45962320-45962470_45978374-45978425	SE	BS_ENEYB4TG	H3.3 K28	NA	Inclusion
GSN:121300056-121300126_121281469-121281562_121301962-121302149	SE	BS_ENEYB4TG	H3.3 K28	NA	Inclusion
STXBP1:127684368-127684493_127682405-127682560_127690774-127690886	SE	BS_ENEYB4TG	H3.3 K28	NA	Inclusion
NDRG2:21024030-21024096_21022879-21023321_21025028-21025047	SE	BS_ENEYB4TG	H3.3 K28	NA	Skipping
NDRG2:21024030-21024139_21023240-21023321_21025028-21025061	SE	BS_ENEYB4TG	H3.3 K28	NA	Skipping
ANK3:60073872-60076454_60067934-60068009_60080536-60080618	SE	BS_ENEYB4TG	H3.3 K28	NA	Inclusion
CDC42BPA:227010878-227011063_227004993-227005111_227016079-227016197	SE	BS_ENEYB4TG	H3.3 K28	NA	Inclusion
HIKESHI:86326513-86326676_86306244-86306482_86337378-86337530	SE	BS_ENEYB4TG	H3.3 K28	NA	Inclusion
NDRG4:58510645-58510683_58509300-58509352_58511421-58513413	SE	BS_ENEYB4TG	H3.3 K28	NA	Inclusion
DBI:119367559-119367644_119366988-119367060_119368187-119368305	SE	BS_ENEYB4TG	H3.3 K28	NA	Inclusion
